Gene Symbol,Deletion,Diploid,Gain
CYP4B1,4.12,82.3,13.57
CYP4Z2P,3.95,82.47,13.57
CYP4A11,3.95,82.47,13.57
CYP4X1,3.95,82.47,13.57
CYP4Z1,3.95,82.47,13.57
CYP4A22,3.95,82.47,13.57
PDZK1IP1,3.95,82.47,13.57
TAL1,3.95,82.47,13.57
STIL,3.78,82.47,13.74
CMPK1,3.78,82.47,13.74
FOXE3,3.78,82.65,13.57
MGC12982,3.78,82.65,13.57
FOXD2,3.78,82.65,13.57
LOC388630,4.3,82.13,13.57
SKINTL,4.3,82.13,13.57
SLC5A9,4.3,82.13,13.57
SPATA6,4.47,81.96,13.57
AGBL4,6.02,80.93,13.06
BEND5,4.64,81.96,13.4
ELAVL4,5.15,81.62,13.23
DMRTA2,5.15,81.62,13.23
FAF1,10.3,77.49,12.2
CDKN2C,10.48,77.49,12.03
C1orf185,6.19,80.58,13.23
RNF11,6.01,80.76,13.23
TTC39A,5.67,81.1,13.23
EPS15,6.01,80.76,13.23
OSBPL9,5.67,81.27,13.06
NRD1,5.5,81.44,13.06
MIR761,5.5,81.44,13.06
hsa-mir-761,5.5,81.44,13.06
RAB3B,5.32,81.62,13.06
TXNDC12,5.15,81.62,13.23
KTI12,5.15,81.62,13.23
BTF3L4,4.98,81.62,13.4
ZFYVE9,5.5,81.27,13.23
CC2D1B,5.15,81.79,13.06
ORC1,5.15,81.79,13.06
PRPF38A,5.15,81.79,13.06
ZCCHC11,5.15,81.79,13.06
GPX7,4.3,82.3,13.4
FAM159A,4.3,82.3,13.4
SELRC1,4.3,82.13,13.57
ZYG11B,4.47,82.13,13.4
ZYG11A,4.64,81.96,13.4
ECHDC2,4.64,81.96,13.4
SCP2,4.81,81.79,13.4
PODN,4.3,82.3,13.4
SLC1A7,4.47,82.13,13.4
CPT2,4.98,81.96,13.06
C1orf123,4.81,81.96,13.23
MAGOH,4.81,81.96,13.23
LOC100507564,4.81,81.96,13.23
LRP8,4.98,81.62,13.4
FLJ40434,4.64,82.13,13.23
DMRTB1,4.64,82.13,13.23
GLIS1,4.81,81.96,13.23
TMEM48,4.81,81.96,13.23
YIPF1,4.81,81.96,13.23
DIO1,4.64,82.13,13.23
HSPB11,4.64,82.13,13.23
LRRC42,4.64,82.13,13.23
LDLRAD1,4.47,82.3,13.23
TMEM59,4.47,82.3,13.23
TCEANC2,4.47,82.3,13.23
MIR4781,4.47,82.3,13.23
CDCP2,4.47,82.3,13.23
CYB5RL,4.47,82.3,13.23
MRPL37,4.47,82.3,13.23
SSBP3,4.47,82.13,13.4
ACOT11,4.12,82.65,13.23
FAM151A,3.78,82.82,13.4
HEATR8-TTC4,3.78,82.82,13.4
HEATR8,3.78,82.82,13.4
TTC4,3.78,82.82,13.4
PARS2,3.61,82.99,13.4
TTC22,3.61,82.99,13.4
C1orf177,3.61,82.99,13.4
DHCR24,3.95,82.65,13.4
TMEM61,3.95,82.65,13.4
BSND,3.95,82.65,13.4
PCSK9,3.95,82.65,13.4
USP24,4.12,82.47,13.4
LOC100507634,3.95,82.65,13.4
MIR4422,3.95,82.65,13.4
PPAP2B,3.95,82.47,13.57
PRKAA2,3.95,82.47,13.57
C1orf168,3.95,82.3,13.75
C8A,3.95,82.3,13.75
C8B,3.95,82.3,13.75
DAB1,4.47,81.62,13.92
OMA1,3.78,82.65,13.57
TACSTD2,3.78,82.65,13.57
MYSM1,3.78,82.47,13.75
JUN,3.78,82.47,13.75
LOC100131060,3.78,82.47,13.75
HSD52,3.95,82.47,13.57
FGGY,4.12,81.96,13.92
MIR4711,3.95,82.3,13.75
HOOK1,3.95,82.13,13.92
CYP2J2,4.12,82.13,13.75
C1orf87,4.12,82.13,13.75
NFIA,4.29,81.1,14.61
TM2D1,4.12,82.3,13.57
INADL,4.29,82.13,13.57
hsa-mir-3116-1,3.78,82.3,13.92
hsa-mir-3116-2,3.78,82.3,13.92
L1TD1,3.61,82.47,13.92
KANK4,3.43,82.47,14.09
USP1,3.61,82.47,13.92
DOCK7,3.61,82.47,13.92
ANGPTL3,3.61,82.47,13.92
ATG4C,3.61,82.3,14.09
LINC00466,3.43,82.3,14.26
FOXD3,3.43,82.3,14.26
ALG6,3.61,82.3,14.09
ITGB3BP,3.95,82.3,13.75
EFCAB7,3.95,82.3,13.75
DLEU2L,3.78,82.47,13.75
PGM1,3.78,82.47,13.75
ROR1,3.78,82.3,13.92
UBE2U,3.78,82.47,13.74
CACHD1,3.78,82.13,14.09
MIR4794,3.78,82.13,14.09
RAVER2,3.61,82.47,13.92
JAK1,3.61,82.65,13.74
MIR101-1,3.61,82.82,13.57
MIR3671,3.61,82.82,13.57
hsa-mir-101-1,3.61,82.82,13.57
AK4,3.61,82.82,13.57
DNAJC6,3.43,82.65,13.92
LEPROT,3.43,82.65,13.92
LEPR,3.43,82.65,13.92
PDE4B,3.61,81.79,14.6
SGIP1,3.95,81.96,14.09
MIR3117,3.78,82.13,14.09
hsa-mir-3117,3.78,82.13,14.09
TCTEX1D1,3.95,82.3,13.74
INSL5,3.95,82.3,13.74
WDR78,3.95,82.3,13.74
MIER1,3.95,82.3,13.74
SLC35D1,3.78,82.47,13.74
C1orf141,3.78,82.47,13.74
IL23R,3.78,82.47,13.74
IL12RB2,3.78,82.47,13.74
SERBP1,3.78,82.47,13.74
GADD45A,3.95,82.3,13.74
GNG12,3.95,82.3,13.74
LOC100289178,3.95,82.3,13.74
DIRAS3,3.95,82.3,13.74
WLS,3.95,82.3,13.74
MIR1262,3.95,82.3,13.74
hsa-mir-1262,3.95,82.3,13.74
RPE65,3.95,82.47,13.57
DEPDC1,3.95,82.47,13.57
LRRC7,4.81,81.79,13.4
PIN1P1,4.64,81.96,13.4
LRRC40,4.81,81.79,13.4
SRSF11,4.81,81.79,13.4
ANKRD13C,4.81,81.79,13.4
HHLA3,4.64,81.96,13.4
CTH,4.64,81.96,13.4
PTGER3,4.47,82.13,13.4
ZRANB2-AS1,4.47,82.13,13.4
ZRANB2,4.64,81.96,13.4
MIR186,4.47,82.13,13.4
hsa-mir-186,4.47,82.13,13.4
ZRANB2-AS2,4.64,81.96,13.4
NEGR1,6.01,80.58,13.4
NEGR1-IT1,5.15,81.79,13.06
LRRIQ3,4.81,81.62,13.57
FPGT-TNNI3K,4.98,81.44,13.57
FPGT,4.64,81.62,13.74
TNNI3K,4.98,81.44,13.57
C1orf173,4.81,81.62,13.57
CRYZ,4.81,81.62,13.57
TYW3,4.81,81.62,13.57
LHX8,4.81,81.62,13.57
SLC44A5,5.15,81.27,13.57
ACADM,4.98,81.44,13.57
RABGGTB,4.81,81.62,13.57
SNORD45A,4.81,81.62,13.57
SNORD45B,4.81,81.62,13.57
SNORD45C,4.81,81.62,13.57
MSH4,4.81,81.62,13.57
ASB17,4.81,81.62,13.57
ST6GALNAC3,4.98,81.44,13.57
ST6GALNAC5,4.47,81.96,13.57
PIGK,4.47,81.96,13.57
AK5,4.47,81.96,13.57
ZZZ3,4.64,81.79,13.57
USP33,4.64,81.79,13.57
FAM73A,4.81,81.62,13.57
NEXN,4.81,81.62,13.57
FUBP1,4.81,81.62,13.57
DNAJB4,4.81,81.62,13.57
GIPC2,4.64,81.62,13.74
MGC27382,4.64,81.62,13.74
PTGFR,4.81,81.62,13.57
IFI44L,4.81,81.62,13.57
IFI44,4.81,81.62,13.57
ELTD1,4.81,81.62,13.57
LPHN2,5.67,80.76,13.57
TTLL7,5.67,80.41,13.92
PRKACB,5.67,80.41,13.92
SAMD13,5.67,80.24,14.09
UOX,5.67,80.24,14.09
DNASE2B,5.67,80.41,13.92
RPF1,5.67,80.41,13.92
GNG5,5.67,80.41,13.92
CTBS,5.67,80.24,14.09
C1orf180,5.84,80.07,14.09
SSX2IP,5.84,80.24,13.92
LPAR3,5.67,80.58,13.75
MCOLN2,5.67,80.58,13.75
MCOLN3,5.67,80.76,13.57
WDR63,5.67,80.58,13.75
MIR4423,5.67,80.58,13.75
SYDE2,5.67,80.58,13.75
C1orf52,5.67,80.58,13.75
BCL10,5.67,80.58,13.75
LOC646626,5.67,80.58,13.75
DDAH1,5.67,80.76,13.57
CYR61,5.5,80.93,13.57
ZNHIT6,5.5,80.93,13.57
COL24A1,5.84,80.58,13.57
ODF2L,5.5,80.58,13.92
CLCA2,5.5,80.58,13.92
CLCA1,5.5,80.58,13.92
CLCA4,5.5,80.58,13.92
CLCA3P,5.67,80.41,13.92
SH3GLB1,5.67,80.24,14.09
SEP15,5.84,80.07,14.09
HS2ST1,5.84,80.07,14.09
LOC339524,5.67,80.24,14.09
LMO4,5.67,80.41,13.92
LOC100505768,5.67,80.41,13.92
PKN2,5.84,80.24,13.92
GTF2B,5.5,80.58,13.92
CCBL2,5.5,80.58,13.92
RBMXL1,5.5,80.58,13.92
GBP3,5.5,80.58,13.92
GBP1,5.33,80.76,13.92
GBP2,5.33,80.76,13.92
GBP7,5.67,80.41,13.92
GBP4,5.67,80.41,13.92
GBP5,5.67,80.41,13.92
GBP6,5.67,80.41,13.92
GBP1P1,5.67,80.41,13.92
LRRC8B,5.84,80.24,13.92
FLJ27354,5.84,80.24,13.92
LRRC8C,5.84,80.24,13.92
LRRC8D,5.84,80.24,13.92
GEMIN8P4,5.84,80.24,13.92
ZNF326,5.84,80.24,13.92
BARHL2,5.84,80.24,13.92
ZNF644,6.19,79.9,13.92
HFM1,6.53,79.73,13.75
CDC7,6.53,79.73,13.75
HSP90B3P,6.7,79.55,13.75
TGFBR3,6.53,79.73,13.75
BRDT,6.19,80.07,13.75
EPHX4,6.19,80.07,13.75
BTBD8,6.36,79.9,13.75
KIAA1107,6.53,79.73,13.75
C1orf146,6.53,79.73,13.75
GLMN,6.87,79.55,13.57
RPAP2,7.39,79.04,13.57
GFI1,7.39,79.04,13.57
EVI5,8.25,78.35,13.4
FAM69A,8.42,78.35,13.23
RPL5,8.42,78.35,13.23
SNORD21,8.42,78.35,13.23
SNORA66,8.42,78.35,13.23
MTF2,7.73,79.04,13.23
TMED5,7.56,79.21,13.23
CCDC18,7.39,79.21,13.4
LOC100131564,7.22,79.38,13.4
DR1,7.22,79.38,13.4
FNBP1L,7.04,79.55,13.4
BCAR3,6.87,79.73,13.4
LOC100129046,6.87,79.73,13.4
MIR760,7.04,79.55,13.4
hsa-mir-760,7.04,79.55,13.4
DNTTIP2,7.04,79.55,13.4
GCLM,7.04,79.55,13.4
ABCA4,6.87,79.55,13.57
ARHGAP29,6.19,80.07,13.75
ABCD3,6.01,80.24,13.75
F3,5.84,80.41,13.75
SLC44A3,5.67,80.76,13.57
CNN3,5.5,80.76,13.74
LOC729970,5.5,80.76,13.74
ALG14,5.5,80.76,13.74
TMEM56,5.5,80.93,13.57
TMEM56-RWDD3,5.5,80.93,13.57
RWDD3,5.5,80.93,13.57
FLJ31662,5.33,81.27,13.4
PTBP2,5.15,81.27,13.57
DPYD,4.98,81.44,13.57
MIR137HG,4.98,81.44,13.57
MIR2682,4.98,81.44,13.57
MIR137,4.98,81.44,13.57
hsa-mir-137,4.98,81.44,13.57
LOC729987,4.98,81.44,13.57
SNX7,4.81,81.44,13.75
LPPR5,4.81,81.44,13.75
LOC100129620,4.64,81.62,13.75
LPPR4,4.81,81.44,13.75
PALMD,4.47,81.62,13.92
MIR548AA1,4.47,81.62,13.92
MIR548D1,4.47,81.62,13.92
FRRS1,4.47,81.62,13.92
AGL,4.47,81.62,13.92
SLC35A3,4.47,81.79,13.75
HIAT1,4.47,81.79,13.75
SASS6,4.47,81.79,13.75
CCDC76,4.47,81.79,13.75
LRRC39,4.47,81.79,13.75
DBT,4.47,81.79,13.75
RTCD1,4.47,81.79,13.75
MIR553,4.47,81.79,13.75
hsa-mir-553,4.47,81.79,13.75
CDC14A,4.47,81.79,13.75
GPR88,4.64,81.62,13.75
LOC100128787,4.64,81.62,13.75
VCAM1,4.64,81.62,13.75
EXTL2,4.64,81.62,13.75
SLC30A7,4.64,81.62,13.75
DPH5,4.64,81.62,13.75
S1PR1,4.3,81.96,13.75
OLFM3,4.64,81.62,13.75
DNAJA1P5,4.47,81.62,13.92
COL11A1,4.81,81.44,13.75
AMY1A,4.64,81.62,13.74
AMY1B,4.64,81.62,13.74
AMY1C,4.64,81.62,13.74
AMY2A,4.64,81.62,13.74
AMY2B,4.64,81.62,13.74
LOC648740,4.64,81.62,13.74
RNPC3,4.64,81.62,13.74
LOC100129138,4.3,81.96,13.74
PRMT6,3.78,82.47,13.75
NTNG1,3.78,82.3,13.92
VAV3,3.78,81.96,14.26
SLC25A24,3.61,82.13,14.26
NBPF4,3.61,82.3,14.09
NBPF6,3.61,82.47,13.92
FAM102B,3.61,82.47,13.92
HENMT1,3.61,82.47,13.92
PRPF38B,3.61,82.47,13.92
FNDC7,3.78,82.3,13.92
STXBP3,3.95,82.13,13.92
AKNAD1,3.95,82.13,13.92
SRG7,3.95,82.13,13.92
GPSM2,3.95,82.13,13.92
CLCC1,3.95,81.96,14.09
WDR47,3.95,81.96,14.09
TAF13,3.95,81.79,14.26
TMEM167B,3.95,81.79,14.26
C1orf194,3.95,81.79,14.26
SCARNA2,3.95,81.79,14.26
KIAA1324,3.95,81.79,14.26
SARS,3.95,81.79,14.26
CELSR2,3.95,81.79,14.26
PSRC1,3.95,81.96,14.09
MYBPHL,3.95,81.96,14.09
SORT1,3.95,81.79,14.26
PSMA5,3.95,81.79,14.26
SYPL2,3.95,81.79,14.26
ATXN7L2,3.95,81.79,14.26
CYB561D1,3.95,81.79,14.26
AMIGO1,3.95,81.79,14.26
GPR61,3.95,81.79,14.26
GNAI3,3.95,81.79,14.26
MIR197,3.95,81.96,14.09
hsa-mir-197,3.95,81.96,14.09
GNAT2,3.95,81.96,14.09
AMPD2,3.95,81.79,14.26
GSTM4,3.95,81.79,14.26
GSTM2,3.95,81.79,14.26
GSTM1,3.95,81.79,14.26
GSTM5,3.95,81.79,14.26
GSTM3,3.95,81.79,14.26
EPS8L3,3.95,81.79,14.26
CSF1,4.12,81.62,14.26
AHCYL1,4.12,81.62,14.26
FAM40A,4.12,81.62,14.26
ALX3,4.12,81.62,14.26
UBL4B,4.3,81.62,14.09
SLC6A17,4.3,81.79,13.92
KCNC4,4.3,81.79,13.92
LOC440600,4.3,81.79,13.92
RBM15,4.3,81.79,13.92
SLC16A4,4.3,81.79,13.92
HBXIP,4.3,81.79,13.92
PROK1,4.3,81.62,14.09
CYMP,4.47,81.44,14.09
KCNA10,4.47,81.62,13.92
KCNA2,4.47,81.79,13.75
KCNA3,4.47,81.79,13.75
CD53,4.47,81.79,13.75
LRIF1,4.47,81.79,13.75
DRAM2,4.47,81.79,13.75
CEPT1,4.47,81.79,13.75
DENND2D,4.47,81.79,13.75
CHI3L2,4.47,81.79,13.75
RP11-165H20.1,4.64,81.44,13.92
CHIA,4.64,81.44,13.92
C1orf88,4.64,81.44,13.92
PGCP1,4.81,81.27,13.92
OVGP1,4.81,81.27,13.92
WDR77,4.81,81.27,13.92
ATP5F1,4.81,81.27,13.92
C1orf162,4.81,81.27,13.92
ADORA3,4.81,81.27,13.92
LOC100129269,4.81,81.27,13.92
RAP1A,4.81,81.1,14.09
FAM212B,4.81,81.27,13.92
LOC100506343,4.81,81.27,13.92
DDX20,4.81,81.27,13.92
KCND3,4.98,81.1,13.92
CTTNBP2NL,4.64,81.79,13.57
MIR4256,4.64,81.79,13.57
WNT2B,4.64,81.79,13.57
hsa-mir-4256,4.64,81.79,13.57
ST7L,4.64,81.79,13.57
CAPZA1,4.64,81.79,13.57
MOV10,4.64,81.79,13.57
RHOC,4.64,81.79,13.57
PPM1J,4.64,81.79,13.57
FAM19A3,4.64,81.79,13.57
SLC16A1,4.47,81.96,13.57
AKR7A2P1,4.47,81.96,13.57
LRIG2,4.47,81.96,13.57
LOC643441,4.3,82.13,13.57
MAGI3,4.3,82.13,13.57
PHTF1,4.3,82.13,13.57
RSBN1,4.3,82.3,13.4
PTPN22,4.3,82.3,13.4
LOC100287722,4.3,82.3,13.4
BCL2L15,4.3,82.3,13.4
AP4B1,4.3,82.3,13.4
DCLRE1B,4.3,82.3,13.4
HIPK1,4.3,82.3,13.4
OLFML3,4.3,82.3,13.4
SYT6,4.3,82.3,13.4
TRIM33,4.3,82.47,13.23
BCAS2,4.3,82.47,13.23
DENND2C,4.3,82.3,13.4
AMPD1,4.3,82.3,13.4
NRAS,4.3,82.3,13.4
CSDE1,4.3,82.3,13.4
SIKE1,4.12,82.3,13.57
SYCP1,4.12,82.3,13.57
TSHB,4.12,82.47,13.4
TSPAN2,4.12,82.47,13.4
NGF,4.12,82.3,13.57
VANGL1,4.12,82.47,13.4
CASQ2,4.12,82.47,13.4
NHLH2,4.12,82.47,13.4
SLC22A15,4.12,82.47,13.4
MAB21L3,4.12,82.47,13.4
ATP1A1,4.12,82.47,13.4
ATP1A1OS,4.12,82.47,13.4
CD58,4.12,82.47,13.4
IGSF3,4.12,82.47,13.4
MIR320B1,4.12,82.47,13.4
hsa-mir-320b-1,4.12,82.47,13.4
CD2,4.12,81.96,13.92
PTGFRN,4.12,82.13,13.75
CD101,4.12,82.13,13.75
TTF2,4.12,82.13,13.75
MIR942,4.12,82.13,13.75
hsa-mir-942,4.12,82.13,13.75
TRIM45,4.12,82.13,13.75
VTCN1,4.12,82.13,13.75
MAN1A2,4.12,82.3,13.57
FAM46C,4.12,82.3,13.57
GDAP2,4.3,82.13,13.57
WDR3,4.3,82.13,13.57
SPAG17,4.81,81.79,13.4
TBX15,4.81,81.79,13.4
WARS2,4.81,81.79,13.4
HAO2,4.64,81.96,13.4
HSD3B2,4.64,81.96,13.4
HSD3B1,4.81,81.96,13.23
HSD3BP4,4.81,81.96,13.23
LOC644242,4.81,81.96,13.23
ZNF697,4.81,81.96,13.23
PHGDH,4.81,81.96,13.23
HMGCS2,4.81,81.96,13.23
REG4,4.64,82.13,13.23
NBPF7,4.47,82.3,13.23
ADAM30,4.47,81.96,13.57
NOTCH2,4.12,80.58,15.29
ACP6,3.95,80.93,15.12
ANKRD34A,3.95,80.93,15.12
ANKRD35,3.95,80.93,15.12
BCL9,3.95,80.93,15.12
BOLA1,3.95,80.93,15.12
CD160,3.95,80.93,15.12
CHD1L,3.95,80.93,15.12
EMBP1,3.95,80.93,15.12
FAM72B,3.95,80.93,15.12
FAM72D,3.95,80.93,15.12
FAM91A2,3.95,80.93,15.12
FCGR1A,3.95,80.93,15.12
FCGR1B,3.95,80.93,15.12
FCGR1C,3.95,80.93,15.12
FLJ39739,3.95,80.93,15.12
FMO5,3.95,80.93,15.12
GJA5,3.95,80.93,15.12
GJA8,3.95,80.93,15.12
GNRHR2,3.95,80.93,15.12
GPR89A,3.95,80.93,15.12
GPR89B,3.95,80.93,15.12
GPR89C,3.95,80.93,15.12
HFE2,3.95,80.93,15.12
HIST2H2AA3,3.95,80.93,15.12
HIST2H2AA4,3.95,80.93,15.12
HIST2H2AB,3.95,80.93,15.12
HIST2H2AC,3.95,80.93,15.12
HIST2H2BA,3.95,80.93,15.12
HIST2H2BC,3.95,80.93,15.12
HIST2H2BE,3.95,80.93,15.12
HIST2H2BF,3.95,80.93,15.12
HIST2H3A,3.95,80.93,15.12
HIST2H3C,3.95,80.93,15.12
HIST2H3D,3.95,80.93,15.12
HIST2H4A,3.95,80.93,15.12
HIST2H4B,3.95,80.93,15.12
ITGA10,3.95,80.93,15.12
LIX1L,3.95,80.93,15.12
LOC100130000,3.95,80.93,15.12
LOC100286793,3.95,80.93,15.12
LOC100289211,3.95,80.93,15.12
LOC375010,3.95,80.93,15.12
LOC388692,3.95,80.93,15.12
LOC645166,3.95,80.93,15.12
LOC653513,3.95,80.93,15.12
LOC728855,3.95,80.93,15.12
LOC728875,3.95,80.93,15.12
LOC728989,3.95,80.93,15.12
NBPF10,3.95,80.93,15.12
NBPF11,3.95,80.93,15.12
NBPF14,3.95,80.93,15.12
NBPF15,3.95,80.93,15.12
NBPF16,3.95,80.93,15.12
NBPF24,3.95,80.93,15.12
NBPF9,3.95,80.93,15.12
NOTCH2NL,3.95,80.93,15.12
NUDT17,3.95,80.93,15.12
PDE4DIP,3.95,80.93,15.12
PDIA3P,3.95,80.93,15.12
PDZK1P1,3.95,80.93,15.12
PDZK1,3.95,80.93,15.12
PEX11B,3.95,80.93,15.12
PFN1P2,3.95,80.93,15.12
PIAS3,3.95,80.93,15.12
POLR3C,3.95,80.93,15.12
POLR3GL,3.95,80.93,15.12
PPIAL4A,3.95,80.93,15.12
PPIAL4B,3.95,80.93,15.12
PPIAL4C,3.95,80.93,15.12
PPIAL4D,3.95,80.93,15.12
PPIAL4E,3.95,80.93,15.12
PPIAL4F,3.95,80.93,15.12
PPIAL4G,3.95,80.93,15.12
PRKAB2,3.95,80.93,15.12
RBM8A,3.95,80.93,15.12
RNF115,3.95,80.93,15.12
SEC22B,3.95,80.93,15.12
SRGAP2P2,3.95,80.93,15.12
SV2A,3.78,80.24,15.98
TXNIP,3.95,80.93,15.12
hsa-mir-3118-1,3.95,80.93,15.12
hsa-mir-3118-2,3.95,80.93,15.12
hsa-mir-3118-3,3.95,80.93,15.12
SF3B4,2.06,82.13,15.81
MTMR11,2.06,82.13,15.81
OTUD7B,2.06,82.13,15.81
VPS45,1.72,81.96,16.33
PLEKHO1,1.72,81.96,16.33
ANP32E,1.72,81.96,16.32
CA14,1.72,81.96,16.32
APH1A,1.72,81.96,16.32
C1orf54,1.72,81.96,16.32
C1orf51,1.72,81.96,16.32
MRPS21,1.72,81.79,16.49
PRPF3,1.55,81.79,16.67
RPRD2,1.55,81.79,16.67
TARS2,1.55,81.79,16.67
ECM1,1.55,81.96,16.49
ADAMTSL4,1.55,81.96,16.49
MIR4257,1.55,81.96,16.49
hsa-mir-4257,1.55,81.96,16.49
MCL1,1.55,82.13,16.32
ENSA,1.55,82.13,16.32
GOLPH3L,1.55,81.96,16.49
HORMAD1,1.55,81.96,16.49
CTSS,1.55,81.79,16.66
CTSK,1.55,81.79,16.66
ARNT,1.55,81.79,16.66
SETDB1,1.55,81.96,16.49
CERS2,1.55,81.96,16.5
ANXA9,1.55,81.79,16.67
FAM63A,1.55,81.79,16.67
PRUNE,1.55,81.79,16.67
BNIPL,1.55,81.79,16.67
C1orf56,1.55,81.79,16.67
CDC42SE1,1.55,81.79,16.67
MLLT11,1.55,81.79,16.67
GABPB2,1.55,81.79,16.67
SEMA6C,1.55,81.79,16.67
LYSMD1,1.55,81.79,16.67
TNFAIP8L2-SCNM1,1.55,81.79,16.67
TNFAIP8L2,1.55,81.79,16.67
SCNM1,1.55,81.79,16.67
TMOD4,1.55,81.79,16.67
VPS72,1.55,81.79,16.67
PIP5K1A,1.55,81.79,16.67
PSMD4,1.55,81.79,16.66
ZNF687,1.55,81.44,17.01
PI4KB,1.55,81.44,17.01
RFX5,1.55,81.79,16.66
POGZ,1.55,81.79,16.66
PSMB4,1.55,81.79,16.66
SELENBP1,1.55,81.79,16.66
CGN,1.55,82.13,16.32
MIR554,1.55,82.13,16.32
TUFT1,1.55,82.13,16.32
hsa-mir-554,1.55,82.13,16.32
SNX27,1.55,82.13,16.32
CELF3,1.55,82.13,16.32
RIIAD1,1.55,82.3,16.15
MRPL9,1.55,82.3,16.15
OAZ3,1.55,82.3,16.15
TDRKH,1.55,82.3,16.15
LINGO4,1.55,82.3,16.15
RORC,1.72,82.13,16.15
C2CD4D,1.72,82.13,16.15
LOC100132111,1.72,82.13,16.15
THEM5,1.72,82.13,16.15
THEM4,1.72,82.13,16.15
S100A10,1.89,82.13,15.98
S100A11,1.89,82.13,15.98
TCHHL1,1.89,82.3,15.81
TCHH,1.89,82.3,15.81
RPTN,1.89,82.3,15.8
HRNR,1.89,82.3,15.8
FLG,1.89,82.3,15.8
FLG2,1.89,82.3,15.8
CRNN,1.89,82.3,15.8
LCE5A,1.89,82.3,15.8
CRCT1,1.89,82.3,15.8
LCE3B,1.89,82.3,15.8
LCE3C,1.89,82.3,15.8
LCE3D,1.89,82.3,15.8
LCE3E,1.89,82.3,15.8
LCE3A,1.89,82.3,15.8
LCE2D,1.89,82.3,15.8
LCE2C,1.89,82.3,15.8
LCE2B,1.89,82.3,15.8
LCE2A,1.89,82.3,15.8
LCE4A,1.89,82.3,15.8
C1orf68,1.89,82.3,15.8
KPRP,1.89,82.3,15.8
LCE1F,1.89,82.3,15.8
LCE1E,1.89,82.3,15.8
LCE1C,1.89,82.3,15.8
LCE1D,1.89,82.3,15.8
LCE1B,1.89,82.3,15.8
LCE1A,1.89,82.3,15.8
LCE6A,1.89,82.3,15.8
SMCP,1.89,82.3,15.8
IVL,1.89,82.3,15.8
SPRR4,1.72,82.47,15.81
SPRR1A,1.72,82.47,15.81
SPRR3,1.72,82.47,15.81
SPRR1B,1.72,82.47,15.81
SPRR2D,1.72,82.47,15.81
SPRR2A,1.72,82.65,15.63
SPRR2B,1.72,82.65,15.63
SPRR2E,1.72,82.65,15.63
SPRR2F,1.72,82.65,15.63
SPRR2C,1.72,82.65,15.63
SPRR2G,1.72,82.65,15.63
LELP1,1.89,82.13,15.98
PRR9,1.89,82.13,15.98
LOR,1.55,82.3,16.15
PGLYRP3,1.55,82.3,16.15
PGLYRP4,1.55,82.3,16.15
S100A9,1.55,82.3,16.15
S100A12,1.55,82.3,16.15
S100A8,1.55,82.3,16.15
S100A7A,1.55,82.3,16.15
S100A7L2,1.55,82.3,16.15
S100A7,1.55,82.3,16.15
S100A5,1.55,82.3,16.15
S100A6,1.55,82.3,16.15
S100A3,1.55,82.3,16.15
S100A4,1.55,82.3,16.15
S100A2,1.55,82.3,16.15
S100A16,1.55,81.96,16.49
S100A14,1.55,81.96,16.49
S100A13,1.55,81.96,16.49
CHTOP,1.55,81.96,16.49
S100A1,1.55,81.96,16.49
ILF2,1.72,81.96,16.32
SNAPIN,1.72,81.96,16.32
NPR1,1.72,81.96,16.32
INTS3,1.72,82.13,16.15
SLC27A3,1.72,82.13,16.15
GATAD2B,1.72,81.96,16.32
DENND4B,1.72,81.96,16.32
CRTC2,1.72,81.96,16.32
SLC39A1,1.72,81.96,16.32
CREB3L4,1.72,81.96,16.32
JTB,1.72,81.96,16.32
RAB13,1.72,81.96,16.32
RPS27,1.72,81.96,16.32
NUP210L,1.72,81.79,16.49
TPM3,1.72,81.96,16.32
MIR190B,1.72,81.96,16.32
hsa-mir-190b,1.72,81.96,16.32
C1orf189,1.72,81.79,16.49
C1orf43,1.72,81.79,16.49
UBAP2L,1.72,81.79,16.49
HAX1,1.72,81.79,16.49
AQP10,1.72,81.96,16.32
ATP8B2,1.72,81.96,16.32
IL6R,1.72,81.79,16.49
SHE,1.72,81.96,16.32
TDRD10,1.72,81.96,16.32
UBE2Q1,1.72,82.13,16.15
CHRNB2,1.72,82.13,16.15
ADAR,1.72,82.13,16.15
KCNN3,1.89,81.27,16.83
PMVK,1.89,81.27,16.84
PBXIP1,1.89,81.27,16.84
PYGO2,1.89,81.27,16.84
SHC1,1.89,81.27,16.84
CKS1B,1.89,81.27,16.84
MIR4258,1.89,81.27,16.84
hsa-mir-4258,1.89,81.27,16.84
FLAD1,1.89,81.27,16.84
LENEP,1.89,81.27,16.84
ZBTB7B,1.89,81.1,17.01
DCST2,1.89,80.93,17.19
DCST1,1.89,80.93,17.19
LOC100505666,1.89,81.1,17.01
ADAM15,1.89,81.1,17.01
EFNA4,1.89,81.1,17.01
EFNA3,2.06,80.93,17.01
EFNA1,2.06,81.1,16.84
DPM3,2.06,81.1,16.84
SLC50A1,2.06,81.1,16.84
KRTCAP2,2.06,80.76,17.18
TRIM46,2.06,80.41,17.53
MIR92B,2.06,80.41,17.53
MUC1,2.06,80.41,17.53
THBS3,2.06,80.41,17.53
hsa-mir-92b,2.06,80.41,17.53
GBAP1,2.06,80.41,17.53
